"id","name","location","address","tier_id","type_id","phone_number","state","type","products"
"2204","Denovo Hospital","","No 3 Denovo Close by Mofigo Filling Station Off Eneka Rukpokwu Road,Port Harcourt Rivers State","4","1","09131884828, 08085089833, 08033750420","[object Object]","[object Object]","96,98,97,3012"
"2205","ASHMED SPECIALIST HOSPITAL - GAMJI","Kaduna","No. 5 swimming pool road by gamji gate, kaduna","4","1","07061908442, 09026892096","[object Object]","[object Object]","3012,97,96,98"
"2206","ASHMED SPECIALIST HOSPITAL - ZARIA","","No.2 Alwau close, off circular road, GRA, Zaria.","4","1","07061908442, 09026892096","[object Object]","[object Object]","98,96,3012,97"
"2207","ASHMED SPECIALIST HOSPITAL - KAWO","Kaduna","No16B Rafin guza road, kawo GRA Beside Beijing school, kaduna.","4","1","07061908442, 09026892096","[object Object]","[object Object]","97,3012,98,96"
"2208","Vision Renew Eye Clinic and optical services LTD","","165 ojo-Igbede road , Ajangbadi, Ojo","4","4","08069517778","[object Object]","[object Object]","96,98,97,3012"
"2212","Panox Hospital","","PLOT 920B, 4 RAJI RASAKI ESTATE ROAD, AMUWO ODOFIN LAGOS","3","1","08033235616","[object Object]","[object Object]","3012,97,98"
"2213","SS Dental - Lekki","","4b, Wole Olateju Crescent,Off Admiralty Way,Lekki Phase 1","2","3","09082000056, 08038516805, 07041103171","[object Object]","[object Object]","3012"
"2214","STAR FITNESS SPA","STAR FITNESS STUDIO 17, RUMUIBEKWE ROAD P.H. RIVER","STAR FITNESS STUDIO 17, RUMUIBEKWE ROAD P.H. RIVERS STATE","3","9","9030001928","[object Object]","[object Object]","98,3012,97"
"2218","Naveen Healthcare","","213B Corporation drive, Dolphin estate, Ikoyi Lagos.","2","1","08095706998","[object Object]","[object Object]","3012"
"2219","Heritage Physiotherapy clinic","","46, TOS Benson Road (Beach Road), Opposite Ikorodu, Lagos State","4","5","07055583233, 08059551532, 08023002835","[object Object]","[object Object]","98,97,96,3012"
"2220","Heritage Fitness and Wellness Centre","","46, TOS Benson Road (Beach Road), Opposite Ikorodu, Lagos State","4","8","07055583233, 08059551532, 08023002835","[object Object]","[object Object]","3012,97,98,96"
"2221","Ivy Dental Services","","39 Adeniji Street Off Odusami Street Off Wempco Road Ogba","2","3","2349024048752, 09081055510","[object Object]","[object Object]","3012"
"2223","GreenLife Hospital -Ilupeju","","15, Association Avenue , ilupeju , Lagos.","4","1","09060007146","[object Object]","[object Object]","98,97,3012,96"
"2224","Sacred Heart Hospital","","Lantoro road, Abeokuta","4","1","08165858128","[object Object]","[object Object]","96,97,98,3012"
"2225","The Halawa Spa (Women Only)","","31, Ebitu Ukiwe street, Jabi, Abuja","2","9","08092222772","[object Object]","[object Object]","3012"
"2229","JCP max Diagnostics - Immunization","","Plot 14, Block 93 Akanbi Disu Street Off Providence Street Lekki Phase 1 Lagos Nigeria.","3","10","09070000723","[object Object]","[object Object]","97,98,3012"
"2230","Go Wellness Fitness center ( Portharcourt)","","23/25 Nembe Road, Rumuibekwe housing estate, PortHarcourt.","4","8","07088368274,  09030002281","[object Object]","[object Object]","3012,97,96,98"
"2231","Go Wellness Spa ( Portharcourt)","","23/25 Nembe Road, Rumuibekwe housing estate, PortHarcourt.","4","9","07088368274,  09030002281","[object Object]","[object Object]","98,96,3012,97"
"2232","Go Wellness Fitness Gym  -ABUJA","","Address: 21 Kainji Crescent, Maitama, Abuja","2","8","08144417159, 09070450376, 07030330752","[object Object]","[object Object]","3012"
"2234","The Eye Specialists Hospital- Nsukka","","18 university road Nsukka Enugu state","3","4","07026625508, 08034911548","[object Object]","[object Object]","97,3012,98"
"2239","Pristine Eye Care Limited","","Plot 12 Timothy Lane Rumuola Portharcourt","3","4","8089442646","[object Object]","[object Object]","98,97,3012"
"2240","Clarisage  Medical Consults","","21 Hospital Road, Ahoada Town, Ahoada East L.G.A, Rivers State","4","1","08064863206, 08060170488","[object Object]","[object Object]","3012,98,96,97"
"2241","Amazing Heart Centre","","23, BISHOP CROWTHER STREET OFF AKERELE, SURULERE","3","10","08186272417, 08124893092","[object Object]","[object Object]","97,98,3012"
"2244","GWASH EPJ SPECIALIST HOSPITAL","","New Abuja layout Jos, Plateau State Nigeria","4","1","09096607894, 08131889158","[object Object]","[object Object]","3012,98,97,96"
"2245","THE POTTERS SPECIALIST HOSPITAL","","Miango road, adjacent ITF area office Jos Plateau State","4","1","08116780155 (MD NO:08067709074)","[object Object]","[object Object]","96,98,3012,97"
"2246","GARKI HOSPITAL","","Tafawa Balewa Way, Area 8, Garki","3","1","08090208422, 09087284609, 09087361796, 08095698026","[object Object]","[object Object]","97,98,3012"
"2247","Edo Specialist Hospital","","Plot 2 SAPELE ROAD, BENIN CITY.","4","1","09064288747, 09018296396","[object Object]","[object Object]","3012,97,98,96"
"2248","BASMAH MEDICAL CLINIC","Sabon Gari","Opposite college of Aviation, Palladan Market, Zaria.","4","1","08037509886, 09037637027","[object Object]","[object Object]","96,98,3012,97"
"2249","BASMAH MEDICAL CLINIC - BOMO","BOMO","BOMO VILLAGE, ZARIA","4","1","09037637027, 08037509886","[object Object]","[object Object]","97,3012,96,98"
"2250","BLOSSOM VISION EYE CLINIC- Lokogoma","","Excel Specialist Hospital and Fertility Centre, Kaura District Abuja","3","4","08130069193","[object Object]","[object Object]","97,3012,98"
"2251","BRIDGE OF SIGHT EYE CLINIC","","c9 Rukayat Plaza Plot 93, Obafemi Awolowo way Jabi, Abuja","3","4","234 810 377 9647,  234 8180365965","[object Object]","[object Object]","98,97,3012"
"2252","ABSOLUTE VISION EYE CLINIC","","DIFF MEDICAL CENTRE Plot1195, Cadastral Zone B18, Sector Centre D, Off Oladipo Diya Road,  Gudu District Abuja.","3","4","08033091984, 07025857220","[object Object]","[object Object]","3012,98,97"
"2253","DEBSKULTURE SPA","","Head Office: Beside Febson mall hotel/apartment No. 2 Lakota street, off kitwe street wuse, zone 4.","3","9","08186907976, 07018439921","[object Object]","[object Object]","97,3012,98"
"2255","Eyemed Eye Care","","6 Summit Road Between Total Filling Station and DLA Junction (Summit Keke Park) Asaba Delta State.","3","4","09039398796, 08165151906","[object Object]","[object Object]","98,97,3012"
"2256","Ogiame Ikenwoli Hospital","","Ubeji Road,By Isaiah Road Junction, Ubeji, Warri Delta state","4","1","09016148850, 08072007534","[object Object]","[object Object]","3012,96,98,97"
"2258","Main Vision Eye Clinic","","Ejims Plaza ,13 Trans amadi layout Rumuobiakani, Portharcourt","3","4","07063694853","[object Object]","[object Object]","97,98,3012"
"2260","Amazon Eye Clinic","","3 Covenant Estate, behind shell Residential area Rumuokwurusi , portharcourt","3","4","09025517303, 08147998603","[object Object]","[object Object]","3012,98,97"
"2261","Sirona Hospital","","1ST AVENUE, N CLOSE, HOUSE 9, FESTAC TOWN, LAGOS","3","1","08035455729","[object Object]","[object Object]","97,98,3012"
"2262","Choice of Kings Specialist Hospital","","2, Olayinka Monsurat way, off road 14, Lekki scheme 2, Ajah.","4","1","09027045106, 08034277691","[object Object]","[object Object]","3012,96,97,98"
"2263","EyeMasters Limited (Formerly Optomax Vision)","","SUITE B1, OJUOLAPE PLAZA, 6 AROMIRE AVENUE, OPP ZENITH BANK. IKEJA","4","4","014531017, 08095468636","[object Object]","[object Object]","98,96,3012,97"
"2264","HEPHZIBAH EYE CARE - Ikotun","","365 Isheri Idimu Ikotun Road, Opposite Saint Peter's Anglican Church, Isheri Alimosho, Lagos","3","4","09034477694","[object Object]","[object Object]","97,98,3012"
"2265","Upsillon Care hospital","","1, Abayomi Kukoyi Street, Osapa London Lekki","4","1","08021810098","[object Object]","[object Object]","3012,97,96,98"
"2266","Physical Therapy Centre- iKEJA","","12, Herbert Macaulay Crescent, ikeja, G.R.A","4","5","08027438428","[object Object]","[object Object]","98,96,3012,97"
"2269","Living Heart Specialist Hospital","Lagos Island","Km 21, Lekki- Epe Expressway, 2nd Tollgate, Adjacent Salvation Ministries Church, Eleganza Bus Stop, Chevron Alternative Route, Lekki, Lagos.","3","1","0706210881, 08098438881","[object Object]","[object Object]","97,3012,98"
"2272","NATAALA PRIMARY HEALTHCARE","","Nata'ala cikin gari","4","2","08022715745","[object Object]","[object Object]","97,98,96,3012"
"2273","GENERAL HOSPITAL GEZAWA","","Gumel Road Gezawa town","4","1","08034544985","[object Object]","[object Object]","3012,98,97,96"
"2274","HUSNI EYE CARE","","Suite 19 on Efobic Plaza, number 10 Arab road Kubwa, Abuja","3","4","08029669133, 08152052570","[object Object]","[object Object]","98,3012,97"
"2275","Monty Suites Gym","","37 General Edet Akpan Avenue, Uyo, Akwa Ibom","3","8","07038091700","[object Object]","[object Object]","97,98,3012"
"2276","Monty Suites  Spa","","37 General Edet Akpan Avenue, Uyo, Akwa Ibom","3","9","07038091700","[object Object]","[object Object]","3012,97,98"
"2277","ANCILLA CATHOLIC HOSPITAL - KADO","","House 11, C-Close, Afe I.O. Street, Kado Estate","4","1","08113553843, 07060825601, 08065603500","[object Object]","[object Object]","3012,98,96,97"
"2278","Gods Apple city Hospital","","No 7, Glo road, Aseese bus-stop, Mowe-Ibafo axis, Ogun state.","4","1","08038081498, 08107731801, 07035521756","[object Object]","[object Object]","97,98,3012,96"
"2279","Gods Apple city Hospital - Ojodu","","No 32, Isheri-Holiday Inn, Off Oyaleke Taiwo street, Off Aina street, Grammar school bus-stop, Ojodu-Berger, Lagos state.","4","1","08038081498, 08107731801","[object Object]","[object Object]","96,98,97,3012"
"2280","De-Lakeland Imperial Hospital","","180, Awolowo way , Itamaga , Ikorodu","3","2","09063258343, 08059668828, 08066636778, 08057007667, 08088532111","[object Object]","[object Object]","3012,98,97"
"2281","BeachLand Specialist Hospital  - Annex","","156, Mowe-Ofada Road (Former Ofada-Mokoloki LCDA Office) Mowe Ogun State","4","1","07064158009, 08084271907","[object Object]","[object Object]","97,3012,98,96"
"2282","First care Multi Specialist Hospital (Station Branch)","FORMER ISHAKU HOSPIATL BUILDING","ES 29 JUNCTION ROAD, BY STATION ROUNDABOUT, KADUNA SOUTH KADUNA","4","1","07063144606","[object Object]","[object Object]","96,98,97,3012"
"2283","First care Multi Specialist Hospital (Zaria Branch)","","No. 14 Zaria Road Water Board G.R.A, Zaria","4","1","08036728908","[object Object]","[object Object]","3012,97,96,98"
"2284","First care Multi Specialist Hospital (Zamfara Branch)","NO 2 Sani Abacha Road, beside GT bank, CAC Buildin","NO 2 Sani Abacha Road, beside GT bank, CAC Building Gusau, Zamfara State.","4","1","7063144606","[object Object]","[object Object]","98,96,3012,97"
"2285","EQUITY HOSPITAL","","PLOT 7 & 8 LPO4 ATIKU KIGO CLOSE OFF ADAMU AUGIE STREET, GRA BIRNIN KEBBI","4","1","09060000474","[object Object]","[object Object]","97,3012,98,96"
"2287","April Hospital","","300B Uniport Road Ozuoba Portharcourt","4","1","08038848178","[object Object]","[object Object]","96,98,97,3012"
"2288","Smile Evolution Dental clinic","Nil","No 4 Amadi-ama Industrial layout Transamadi Portharcourt","3","3","08103558548, 08035863012","[object Object]","[object Object]","3012,97,98"
"2289","Queens Hospital - Ilaro","","2, ilupeju Street Poly Road, Oke- Ola  ILARO, Ogun-State.","4","1","08036903392","[object Object]","[object Object]","3012,96,98,97"
"2290","Ponyx Hospital","","plot 26 Presidential Estate road GRA 3 Portharcourt","4","1","08120958409","[object Object]","[object Object]","97,96,3012,98"
"2291","Chelens  Eye Care","Opposite Fest Choice Pharmacy, Nike road","136 Nike Road Abakpa,  Enugu","3","4","8107289377","[object Object]","[object Object]","98,97,3012"
"2301","CrossFit Gym ( House of Athletes)","","32, Bode thomas street, surulere , Lagos","3","8","08181450629","[object Object]","[object Object]","3012,98,97"
"2304","Paelon Memorial Clinic- VGC","","G13 Victoria Garden City Shopping Complex VGC Lagos.","2","1","0810-578-0386, 0809-792-5709","[object Object]","[object Object]","3012"
"2305","Akanbi Hospital","Lagos Mainland","27 yetunde kuforiji str IBTC B/ Stop Ayobo","4","1","08163882219, 07014577900","[object Object]","[object Object]","98,97,96,3012"
"2306","Akanbi Hospital -Annex","Alimosho","30, Oluwaga Avenue Ipaja Ayobo","4","1","08163882219, 07014577900","[object Object]","[object Object]","3012,96,98,97"
"2307","St Angelas Hospital","","IGBOJIA ROAD, SHAPATI,IBEJU LEKKI LAGOS","4","1","07088088872 & 07015367068","[object Object]","[object Object]","97,98,3012,96"
"2309","Health Fountains Hospital","","77 NTA road opp Akpor Grammer School Ozuoba, Portharcourt","4","1","08118911805,09067205664","[object Object]","[object Object]","96,3012,97,98"
"2310","PREMIER CLINICS - KANO","","No 8, 1st Avenue, Off Court Road, Gyadi-Gyadi, Kano.","4","1","08053809097, 08099266597, 08099447665 (call and whatsapp)","[object Object]","[object Object]","98,97,96,3012"
"2312","MayFlower clinics / Hospital","","14, bankole street, Isheri       magodo","4","1","08023199616","[object Object]","[object Object]","3012,96,98,97"
"2316","St Lukes Specialist Hospital -Ijebu ode","","13 Prince Ademola Dada Drive, off molipa express, Ijebu Ode","2","1","08140434768","[object Object]","[object Object]","3012"
"2317","LINSOLAR EYE CLINIC","","14 NTA/OZUOBA ROAD ADJACENT TO TIMELESS SUPER STORES","3","4","08037085800,09093318258, 08033292499","[object Object]","[object Object]","97,3012,98"
"2318","ARUBAH DENTAL CLINIC- UNICAL ROAD","","UNICAL HOTEL ROAD, OPPOSITE ANGLICAN CHURCH, CALABAR","3","3","08069726372, 08062596876, 09032841949","[object Object]","[object Object]","98,97,3012"
"2319","Soft touch physiotherapy","","10 Ogwutum Avenue off NTA/Mgbuoba road Portharcourt","3","5","07030619285","[object Object]","[object Object]","3012,98,97"
"2320","Novelty Eye Clinic - Cumi Centre","","No 2 lift up close off EZE Gbaka gbaka Woji","3","4","08060850758, 08060850758","[object Object]","[object Object]","97,3012,98"
"2321","Novelty Eye Clinic - Dominion Plaza","","No. 138 Eze Dr. Frank A. Eke Road. C/O CDC Woji road, Portharcourt","3","4","08060850758","[object Object]","[object Object]","98,97,3012"
"2322","Fafty Clinic","Oshodi-Isolo","66 Shyllon Street Ile-Ise bus-stop, Ilupeju. Palm grove. Lagos","3","1","017450908","[object Object]","[object Object]","3012,98,97"
"2323","FitGrit Gym (Formerly The crossfitter Gym)","","3rd Floor, Block 26 , Delakes Mall, Plot 8 Admiralty Wy, Eti-Osa, Lagos","2","8","09080066102","[object Object]","[object Object]","3012"
"2324","Oakbend Eye clinic","","Suite 21 Tafawa Balewa Square, Race Course, Lagos Island. Landmark is the BRT Ticket Booth","3","4","8180234095","[object Object]","[object Object]","97,3012,98"
"2325","Goodseed clinics","Oshodi-Isolo","42 LATEEF SALAMI STREET AJAO ESTATE ISOLO LAGOS","4","1","09153877627","[object Object]","[object Object]","97,98,96,3012"
"2326","Azir Healthcare","","47, Oduntan Street, Off Ikorodu Road, Ikosi-Isheri, Ketu, Lagos state","4","1","09061405374","[object Object]","[object Object]","3012,98,97,96"
"2327","Eyestyle Optique","","Suite 003, Airport Business Hub, Along International Airport Road","3","4","8023367832","[object Object]","[object Object]","98,3012,97"
"2328","Eaglesyte Opticals","","No, 10 Akerele Street, by Falolu junction, Surulere, Lagos State","3","4","8063940009","[object Object]","[object Object]","97,98,3012"
"2329","Lily Hospital ( Dental) -Benin","","No 3 Afe Close off Ikpokpan  road GRA Benin City","2","3","08113690483","[object Object]","[object Object]","3012"
"2330","Qlife Family Clinic","","Plot 155A Prince Ade Odedina Street, Victoria Island, Lagos State","2","1","08099742000","[object Object]","[object Object]","3012"
"2331","St Philomena Hospital( Dental)","Benin","23, Dawson Road, Benin-City, Edo State","3","3","08074324772","[object Object]","[object Object]","3012,97,98"
"2332","St Philomena Hospital( Optical)","Benin","23 Dawson road Benin city","3","4","08074324772","[object Object]","[object Object]","98,3012,97"
"2333","Pleasant Vision Eye Care","","Suite 1 Sentels  plaza opp Deeper Life church HQT Rumuodara, Portharcourt","3","4","08038861777,09023916781","[object Object]","[object Object]","97,98,3012"
"2334","De Lakeland Imperial Hospital - Dental","","180, Awolowo way , Itamaga , Ikorodu","3","3","09063258343, 23482304783 , 08057007667, 08088532111","[object Object]","[object Object]","3012,97,98"
"2335","De-Lakeland Imperial Hospital - Optical","","180, Awolowo way , Itamaga , Ikorodu","3","4","09063258343, 23482304783, 08057007667, 08088532111","[object Object]","[object Object]","98,3012,97"
"2338","First care Multi Specialist Hospital (Jos Branch)","","NO 4 MARIAM PAM DRIVE, OPP OLD GOVERNMENT HOUSE JUNCTION, RAY FIELD JOS, PLATEAU STATE","4","1","07039135157","[object Object]","[object Object]","97,98,96,3012"
"2339","BLUEIVY MEDICAL CENTRE","","2 Ajayi Crowther Street, off AYA junction, Asokoro","3","1","09094544884, 08091144474, 0805524611","[object Object]","[object Object]","3012,98,97"
"2340","FARIN RUWA HEALTH FACILITY","","Faruruwa Health carE,","4","2","08067407402, 07047348979","[object Object]","[object Object]","97,98,3012,96"
"2341","Pinecrest Specialist Hospital - Lagos","","4, Oludegun Avenue, Off International Airport Road, Mafoluku, Oshodi, Lagos","4","1","08172999888","[object Object]","[object Object]","96,98,97,3012"
"2345","Nissi Medical Centre","","5 Nissi lane off Ada George by open doors christian centre, Rumuchida, Obio/Akpor","4","1","8098108899","[object Object]","[object Object]","3012,98,96,97"
